0.001	0.000	0.000	0.000
0.002	0.000	0.000	0.000
0.003	0.000	0.000	0.000
0.004	0.000	0.000	0.000
0.004	0.000	0.000	0.000
0.004	0.001	0.000	0.000
0.003	0.002	0.000	0.000
0.003	0.003	0.000	0.000
0.003	0.004	0.000	0.000
0.003	0.003	0.000	0.000
0.003	0.003	0.000	0.000
0.002	0.004	0.000	0.000
0.002	0.005	0.000	0.000
0.002	0.007	0.000	0.000
0.002	0.007	0.000	0.000
0.002	0.006	0.000	0.000
0.002	0.006	0.000	0.000
0.003	0.005	0.000	0.000
0.003	0.005	0.000	0.000
0.004	0.006	0.000	0.000
0.004	0.006	0.000	0.000
0.004	0.006	0.000	0.000
0.004	0.006	0.000	0.000
0.004	0.005	0.000	0.000
0.004	0.004	0.000	0.000
0.004	0.003	0.000	0.000
0.004	0.002	0.000	0.000
0.004	0.002	0.000	0.000
0.004	0.002	0.000	0.000
0.003	0.002	0.000	0.000
0.002	0.001	0.000	0.000
0.002	0.001	0.000	0.000
0.002	0.001	0.000	0.000
0.002	0.000	0.000	0.000
0.002	0.000	0.000	0.000
0.001	0.000	0.000	0.000
0.001	0.000	0.000	0.000
0.001	0.000	0.000	0.000
0.001	0.000	0.000	0.000
0.001	0.001	0.000	0.000
0.001	0.001	0.000	0.000
0.001	0.001	0.000	0.000
0.001	0.001	0.000	0.000
0.002	0.001	0.000	0.000
0.002	0.001	0.000	0.000
0.003	0.001	0.000	0.000
0.003	0.001	0.000	0.000
0.003	0.002	0.000	0.000
0.002	0.002	0.000	0.000
0.002	0.003	0.000	0.000
0.001	0.003	0.000	0.000
0.002	0.003	0.000	0.000
0.002	0.004	0.000	0.000
0.002	0.005	0.000	0.000
0.003	0.005	0.000	0.000
0.003	0.005	0.000	0.000
0.003	0.006	0.000	0.000
0.004	0.006	0.000	0.000
0.005	0.007	0.000	0.000
0.005	0.007	0.000	0.000
0.005	0.008	0.000	0.000
0.006	0.008	0.000	0.000
0.005	0.007	0.000	0.000
0.005	0.007	0.000	0.000
0.005	0.007	0.000	0.000
0.004	0.007	0.000	0.000
0.004	0.007	0.000	0.000
0.004	0.007	0.000	0.000
0.004	0.007	0.000	0.000
0.005	0.007	0.000	0.000
0.005	0.006	0.000	0.000
0.004	0.005	0.000	0.000
0.003	0.005	0.000	0.000
0.003	0.005	0.000	0.000
0.002	0.006	0.000	0.000
0.003	0.005	0.000	0.000
0.002	0.005	0.000	0.000
0.002	0.004	0.000	0.000
0.002	0.003	0.000	0.000
0.002	0.003	0.000	0.000
0.002	0.003	0.000	0.000
0.002	0.003	0.000	0.000
0.002	0.003	0.000	0.000
0.002	0.002	0.000	0.000
0.002	0.002	0.000	0.000
0.002	0.002	0.000	0.000
0.002	0.003	0.000	0.000
0.002	0.003	0.000	0.000
0.001	0.002	0.000	0.000
0.001	0.002	0.000	0.000
0.001	0.002	0.000	0.000
0.002	0.002	0.000	0.000
0.002	0.002	0.000	0.000
0.003	0.002	0.000	0.000
0.003	0.002	0.000	0.000
0.010	0.001	0.000	0.000
0.016	0.002	0.000	0.000
0.018	0.002	0.000	0.000
0.014	0.002	0.000	0.000
0.011	0.001	0.000	0.000
0.019	0.001	0.122	0.000
0.054	0.001	0.375	0.000
0.150	0.002	0.640	0.000
0.356	0.002	0.767	0.000
0.749	0.003	0.719	0.000
1.416	0.004	0.591	0.000
2.318	0.007	0.508	0.000
3.376	0.008	0.501	0.000
